mass_A
t	x	y
2.519000000E1	-1.161066615E-1	3.223556226E-2
2.520000000E1	-1.138701263E-1	3.175375267E-2
2.521000000E1	-1.119457071E-1	3.146110535E-2
2.522000000E1	-1.101865988E-1	3.132664323E-2
2.523000000E1	-1.082541272E-1	3.120244829E-2
2.524000000E1	-1.060452498E-1	3.087168393E-2
2.525000000E1	-1.039514219E-1	3.082686270E-2
2.526000000E1	-1.013576150E-1	3.041995782E-2
2.527000000E1	-9.852656142E-2	2.996521333E-2
2.528000000E1	-9.626288205E-2	2.971277861E-2
2.529000000E1	-9.380084493E-2	2.934163134E-2
2.530000000E1	-9.108537554E-2	2.889757233E-2
2.531000000E1	-8.798781495E-2	2.820276533E-2
2.532000000E1	-8.508312004E-2	2.780455372E-2
2.533000000E1	-8.218401603E-2	2.751699573E-2
2.534000000E1	-7.934155855E-2	2.710751017E-2
2.535000000E1	-7.579016610E-2	2.664029326E-2
2.536000000E1	-7.283646310E-2	2.613580196E-2
2.537000000E1	-6.977855399E-2	2.590277415E-2
2.538000000E1	-6.670430529E-2	2.576539808E-2
2.539000000E1	-6.371820987E-2	2.557651479E-2
2.540000000E1	-6.045354827E-2	2.533359747E-2
2.541000000E1	-5.644982192E-2	2.477689832E-2
2.542000000E1	-5.330038126E-2	2.414700871E-2
2.543000000E1	-4.986135695E-2	2.407245378E-2
2.544000000E1	-4.630295620E-2	2.370727268E-2
2.545000000E1	-4.291215128E-2	2.367702980E-2
2.546000000E1	-3.956754228E-2	2.355832772E-2
2.547000000E1	-3.568291495E-2	2.334786504E-2
2.548000000E1	-3.226066908E-2	2.329317034E-2
2.549000000E1	-2.840167933E-2	2.288167577E-2
2.550000000E1	-2.485744892E-2	2.307797973E-2
2.551000000E1	-2.132982531E-2	2.309724131E-2
2.552000000E1	-1.769651657E-2	2.291631261E-2
2.553000000E1	-1.421371337E-2	2.300710576E-2
2.554000000E1	-1.010764662E-2	2.289982487E-2
2.555000000E1	-6.701511975E-3	2.289511462E-2
2.556000000E1	-2.748969715E-3	2.274278487E-2
2.557000000E1	6.672780491E-4	2.275389244E-2
2.558000000E1	4.702364478E-3	2.263713022E-2
2.559000000E1	8.140313634E-3	2.260181765E-2
2.560000000E1	1.209091274E-2	2.255721362E-2
2.561000000E1	1.562793075E-2	2.255760156E-2
2.562000000E1	1.913324898E-2	2.303076866E-2
2.563000000E1	2.279960474E-2	2.257040071E-2
2.564000000E1	2.600851105E-2	2.302018388E-2
2.565000000E1	2.934840104E-2	2.346502482E-2
2.566000000E1	3.300111013E-2	2.333351871E-2
2.567000000E1	3.661391215E-2	2.344190746E-2
2.568000000E1	3.983204523E-2	2.365818217E-2
2.569000000E1	4.272223119E-2	2.410699315E-2
2.570000000E1	4.585696506E-2	2.460140091E-2
2.571000000E1	4.899319790E-2	2.464926949E-2
2.572000000E1	5.221263575E-2	2.480600142E-2
2.573000000E1	5.522802862E-2	2.503427083E-2
2.574000000E1	5.779090796E-2	2.534291816E-2
2.575000000E1	6.077481488E-2	2.571291283E-2
2.576000000E1	6.375578283E-2	2.579581675E-2
2.577000000E1	6.675247388E-2	2.595911785E-2
2.578000000E1	6.960021196E-2	2.614091531E-2
2.579000000E1	7.150230139E-2	2.680075376E-2
2.580000000E1	7.414837101E-2	2.699710560E-2
2.581000000E1	7.676150866E-2	2.707441610E-2
2.582000000E1	7.927768022E-2	2.753815604E-2
2.583000000E1	8.191758896E-2	2.749537668E-2
2.584000000E1	8.357403014E-2	2.794708079E-2
2.585000000E1	8.603267863E-2	2.811509150E-2
2.586000000E1	8.790517105E-2	2.828282260E-2
2.587000000E1	8.977429939E-2	2.837157777E-2
2.588000000E1	9.174864330E-2	2.833276707E-2
2.589000000E1	9.368409699E-2	2.837665507E-2
2.590000000E1	9.531995234E-2	2.877262455E-2
2.591000000E1	9.667292853E-2	2.895077846E-2
2.592000000E1	9.815195409E-2	2.929663408E-2
2.593000000E1	9.964780424E-2	2.942472264E-2
2.594000000E1	1.010188571E-1	2.943793626E-2
2.595000000E1	1.021436806E-1	2.947938601E-2
2.596000000E1	1.032008136E-1	2.978186149E-2
2.597000000E1	1.042860407E-1	2.963015124E-2
2.598000000E1	1.051379881E-1	2.962322194E-2
2.599000000E1	1.058741829E-1	2.980217643E-2
2.600000000E1	1.065870769E-1	2.995909959E-2
2.601000000E1	1.071450876E-1	2.956097353E-2
2.602000000E1	1.073743124E-1	2.950525247E-2
2.603000000E1	1.075315156E-1	2.949009322E-2
2.604000000E1	1.075140192E-1	2.942796615E-2
2.605000000E1	1.075133079E-1	2.943009411E-2
2.606000000E1	1.074637725E-1	2.939357755E-2
2.607000000E1	1.073811845E-1	2.933748352E-2
2.608000000E1	1.072711654E-1	2.930829202E-2
2.609000000E1	1.070761985E-1	2.930216927E-2
2.610000000E1	1.066163567E-1	2.927911959E-2
2.611000000E1	1.059237913E-1	2.930836817E-2
2.612000000E1	1.056486915E-1	2.924386793E-2
2.613000000E1	1.045381637E-1	2.928591256E-2
2.614000000E1	1.039450367E-1	2.916924658E-2
2.615000000E1	1.028188015E-1	2.924088361E-2
2.616000000E1	1.016030181E-1	2.922977025E-2
2.617000000E1	1.005100142E-1	2.918764104E-2
2.618000000E1	9.922398515E-2	2.878025320E-2
2.619000000E1	9.829393508E-2	2.867228060E-2
2.620000000E1	9.685164670E-2	2.829210334E-2
2.621000000E1	9.526241947E-2	2.810909540E-2
2.622000000E1	9.369395011E-2	2.797093150E-2
2.623000000E1	9.205904415E-2	2.785595465E-2
2.624000000E1	9.020024559E-2	2.748061886E-2
2.625000000E1	8.824864354E-2	2.789537768E-2
2.626000000E1	8.623726953E-2	2.757843192E-2
2.627000000E1	8.461140443E-2	2.713995588E-2
2.628000000E1	8.218652662E-2	2.706399309E-2
2.629000000E1	7.940302478E-2	2.687739909E-2
2.630000000E1	7.706213744E-2	2.662666821E-2
2.631000000E1	7.447684221E-2	2.650619516E-2
2.632000000E1	7.249698605E-2	2.586307890E-2
2.633000000E1	7.005180094E-2	2.568959374E-2
2.634000000E1	6.740678432E-2	2.558075890E-2
2.635000000E1	6.443002387E-2	2.546842237E-2
2.636000000E1	6.187121353E-2	2.482449244E-2
2.637000000E1	5.910418892E-2	2.452101083E-2
2.638000000E1	5.615939854E-2	2.441375661E-2
2.639000000E1	5.320978503E-2	2.445599921E-2
2.640000000E1	5.018135107E-2	2.436733102E-2
2.641000000E1	4.717554599E-2	2.423326912E-2
2.642000000E1	4.442490576E-2	2.391037631E-2
2.643000000E1	4.126305751E-2	2.345136577E-2
2.644000000E1	3.815200410E-2	2.337627930E-2
2.645000000E1	3.501479404E-2	2.335694100E-2
2.646000000E1	3.184786817E-2	2.327313162E-2
2.647000000E1	2.869358533E-2	2.324559614E-2
2.648000000E1	2.536089205E-2	2.342181698E-2
2.649000000E1	2.186776385E-2	2.342143169E-2
2.650000000E1	1.855654870E-2	2.319688930E-2
2.651000000E1	1.558834048E-2	2.309763496E-2
2.652000000E1	1.238896984E-2	2.270244256E-2
2.653000000E1	9.124468495E-3	2.265296463E-2
2.654000000E1	5.427906784E-3	2.275555566E-2
2.655000000E1	2.101792083E-3	2.272665740E-2
2.656000000E1	-1.035620807E-3	2.274367610E-2
2.657000000E1	-4.255662161E-3	2.277759731E-2
2.658000000E1	-7.723705506E-3	2.297048075E-2
2.659000000E1	-1.131252024E-2	2.302599249E-2
2.660000000E1	-1.445295475E-2	2.306274065E-2
2.661000000E1	-1.762430081E-2	2.310180256E-2
2.662000000E1	-2.085695493E-2	2.320446868E-2
2.663000000E1	-2.396500799E-2	2.328570586E-2
2.664000000E1	-2.739617712E-2	2.353940474E-2
2.665000000E1	-3.077381423E-2	2.358469559E-2
2.666000000E1	-3.384870998E-2	2.363924326E-2
2.667000000E1	-3.689439040E-2	2.373156092E-2
2.668000000E1	-3.998643024E-2	2.380368663E-2
2.669000000E1	-4.296578322E-2	2.392463051E-2
2.670000000E1	-4.589667622E-2	2.405874547E-2
2.671000000E1	-4.887122676E-2	2.412171386E-2
2.672000000E1	-5.187175924E-2	2.421501433E-2
2.673000000E1	-5.481327879E-2	2.463277574E-2
2.674000000E1	-5.784810795E-2	2.499663179E-2
2.675000000E1	-6.071527519E-2	2.545761288E-2
2.676000000E1	-6.351182837E-2	2.570837540E-2
2.677000000E1	-6.585895081E-2	2.578424801E-2
2.678000000E1	-6.837896723E-2	2.590987165E-2
2.679000000E1	-7.097406425E-2	2.614160304E-2
2.680000000E1	-7.324420670E-2	2.620654273E-2
2.681000000E1	-7.573452580E-2	2.635709490E-2
2.682000000E1	-7.850753153E-2	2.700588853E-2
2.683000000E1	-8.045768960E-2	2.743314955E-2
2.684000000E1	-8.274361330E-2	2.772742210E-2
2.685000000E1	-8.479096508E-2	2.776702134E-2
2.686000000E1	-8.648935913E-2	2.791773918E-2
2.687000000E1	-8.842889869E-2	2.804215575E-2
2.688000000E1	-9.057903093E-2	2.870151638E-2
2.689000000E1	-9.221182743E-2	2.912739811E-2
2.690000000E1	-9.384174022E-2	2.935538101E-2
2.691000000E1	-9.531532440E-2	2.946491075E-2
2.692000000E1	-9.675453729E-2	2.958864755E-2
2.693000000E1	-9.818327131E-2	2.965103262E-2
2.694000000E1	-9.958632633E-2	2.973203877E-2
2.695000000E1	-1.007677848E-1	2.984282535E-2
2.696000000E1	-1.019827068E-1	2.977245940E-2
2.697000000E1	-1.029037028E-1	2.983414492E-2
2.698000000E1	-1.040739679E-1	2.992954687E-2
2.699000000E1	-1.047188288E-1	2.986331648E-2
2.700000000E1	-1.055948622E-1	2.996940085E-2
2.701000000E1	-1.060310215E-1	2.987847569E-2
2.702000000E1	-1.068820808E-1	2.998139735E-2
2.703000000E1	-1.073387724E-1	2.986911104E-2
2.704000000E1	-1.075460166E-1	2.983840039E-2
2.705000000E1	-1.077745381E-1	2.983332617E-2
2.706000000E1	-1.082184840E-1	2.986315729E-2
2.707000000E1	-1.085844663E-1	2.984505388E-2
2.708000000E1	-1.087040419E-1	2.980955941E-2
2.709000000E1	-1.087346161E-1	2.979624540E-2
2.710000000E1	-1.086637813E-1	2.976369094E-2
2.711000000E1	-1.085464930E-1	2.975365979E-2
2.712000000E1	-1.083369812E-1	2.972772464E-2
2.713000000E1	-1.078183710E-1	2.965775670E-2
2.714000000E1	-1.072691708E-1	2.970965726E-2
2.715000000E1	-1.067606593E-1	2.971815349E-2
2.716000000E1	-1.059545676E-1	2.964471149E-2
2.717000000E1	-1.055142266E-1	2.968709135E-2
2.718000000E1	-1.043984431E-1	2.960917587E-2
2.719000000E1	-1.036119419E-1	2.962723756E-2
2.720000000E1	-1.027352943E-1	2.956849016E-2
2.721000000E1	-1.013636257E-1	2.945705935E-2
2.722000000E1	-1.001184481E-1	2.934567059E-2
2.723000000E1	-9.883890835E-2	2.918672049E-2
2.724000000E1	-9.769728553E-2	2.936810015E-2
2.725000000E1	-9.649126259E-2	2.920602578E-2
2.726000000E1	-9.514112065E-2	2.905718187E-2
2.727000000E1	-9.358743225E-2	2.892085420E-2
2.728000000E1	-9.136820718E-2	2.819320146E-2
2.729000000E1	-8.941525766E-2	2.799751414E-2
2.730000000E1	-8.780632366E-2	2.784008971E-2
2.731000000E1	-8.615228982E-2	2.775514349E-2
2.732000000E1	-8.403247229E-2	2.746432354E-2
2.733000000E1	-8.197041844E-2	2.740779864E-2
2.734000000E1	-8.002202790E-2	2.728537088E-2
2.735000000E1	-7.732561624E-2	2.662459432E-2
2.736000000E1	-7.530528354E-2	2.624428877E-2
2.737000000E1	-7.293806604E-2	2.599286827E-2
2.738000000E1	-7.074296280E-2	2.596325436E-2
2.739000000E1	-6.835112640E-2	2.580872813E-2
2.740000000E1	-6.584626915E-2	2.555583602E-2
2.741000000E1	-6.357415787E-2	2.556755744E-2
2.742000000E1	-6.090218673E-2	2.536271408E-2
2.743000000E1	-5.789757652E-2	2.481194413E-2
2.744000000E1	-5.511482671E-2	2.422778731E-2
2.745000000E1	-5.228415072E-2	2.403516936E-2
2.746000000E1	-4.953788810E-2	2.387911335E-2
2.747000000E1	-4.694054638E-2	2.390280709E-2
2.748000000E1	-4.420356709E-2	2.372145231E-2
2.749000000E1	-4.137837795E-2	2.363241729E-2
2.750000000E1	-3.840615288E-2	2.354286830E-2
2.751000000E1	-3.542771001E-2	2.338213934E-2
2.752000000E1	-3.244867465E-2	2.330478704E-2
2.753000000E1	-2.944983449E-2	2.321930804E-2
2.754000000E1	-2.644707136E-2	2.311378834E-2
2.755000000E1	-2.343264271E-2	2.303769331E-2
2.756000000E1	-2.041944372E-2	2.298351470E-2
2.757000000E1	-1.740285238E-2	2.294112674E-2
2.758000000E1	-1.437889871E-2	2.294951821E-2
2.759000000E1	-1.136974919E-2	2.296389128E-2
2.760000000E1	-8.338541074E-3	2.292964764E-2
2.761000000E1	-5.321728420E-3	2.287375525E-2
2.762000000E1	-2.327900918E-3	2.279179850E-2
2.763000000E1	6.628947516E-4	2.273581945E-2
2.764000000E1	3.653299185E-3	2.267477180E-2
2.765000000E1	6.679134300E-3	2.262373629E-2
2.766000000E1	9.691060732E-3	2.259248555E-2
2.767000000E1	1.265998304E-2	2.252337944E-2
2.768000000E1	1.563759029E-2	2.247802422E-2
2.769000000E1	1.865880077E-2	2.253625640E-2
2.770000000E1	2.163695396E-2	2.243282593E-2
2.771000000E1	2.459407897E-2	2.240140767E-2
2.772000000E1	2.748218000E-2	2.230237871E-2
2.773000000E1	3.051465591E-2	2.228214918E-2
2.774000000E1	3.335708207E-2	2.220724874E-2
2.775000000E1	3.604649239E-2	2.223961157E-2
2.776000000E1	3.832250443E-2	2.290761446E-2
2.777000000E1	4.105905358E-2	2.314360829E-2
2.778000000E1	4.370036318E-2	2.318221065E-2
2.779000000E1	4.597866339E-2	2.337474372E-2
2.780000000E1	4.856472550E-2	2.329569569E-2
2.781000000E1	5.099809897E-2	2.328557446E-2
2.782000000E1	5.341823689E-2	2.356786458E-2
2.783000000E1	5.583041566E-2	2.344487513E-2
2.784000000E1	5.769686738E-2	2.395558608E-2
2.785000000E1	5.970374006E-2	2.428013583E-2
2.786000000E1	6.195942367E-2	2.424891577E-2
2.787000000E1	6.386307014E-2	2.443455638E-2
2.788000000E1	6.600959652E-2	2.442710973E-2
2.789000000E1	6.808253846E-2	2.457934665E-2
2.790000000E1	6.960467482E-2	2.496881289E-2
2.791000000E1	7.117939864E-2	2.549122692E-2
2.792000000E1	7.268685951E-2	2.551690983E-2
2.793000000E1	7.424040031E-2	2.562301782E-2
2.794000000E1	7.574074047E-2	2.567164907E-2
2.795000000E1	7.716502610E-2	2.578345706E-2
2.796000000E1	7.852918780E-2	2.574581131E-2
2.797000000E1	7.981307122E-2	2.605988733E-2
2.798000000E1	8.065006786E-2	2.637065413E-2
2.799000000E1	8.185852957E-2	2.673946916E-2
2.800000000E1	8.309200173E-2	2.676422594E-2
2.801000000E1	8.384242883E-2	2.688554498E-2
2.802000000E1	8.471882786E-2	2.685444808E-2
2.803000000E1	8.509503158E-2	2.693516565E-2
2.804000000E1	8.607044406E-2	2.685442745E-2
2.805000000E1	8.638370976E-2	2.690556380E-2
2.806000000E1	8.692503529E-2	2.702336495E-2
2.807000000E1	8.741970410E-2	2.686065698E-2
2.808000000E1	8.769518414E-2	2.685241463E-2
2.809000000E1	8.774902457E-2	2.684006028E-2
2.810000000E1	8.782707679E-2	2.685084660E-2
2.811000000E1	8.781866511E-2	2.682573032E-2
2.812000000E1	8.778007715E-2	2.680237859E-2
2.813000000E1	8.775538012E-2	2.678433174E-2
2.814000000E1	8.767294342E-2	2.677448388E-2
2.815000000E1	8.755287122E-2	2.674890053E-2
2.816000000E1	8.711009979E-2	2.673811867E-2
2.817000000E1	8.657349394E-2	2.680084829E-2
2.818000000E1	8.619898947E-2	2.675051541E-2
2.819000000E1	8.556027346E-2	2.670719837E-2
2.820000000E1	8.481782077E-2	2.678758264E-2
2.821000000E1	8.423036054E-2	2.670564878E-2
2.822000000E1	8.332022155E-2	2.678279788E-2
2.823000000E1	8.219234048E-2	2.681156722E-2
2.824000000E1	8.121490567E-2	2.672006315E-2
2.825000000E1	8.002479137E-2	2.663574723E-2
2.826000000E1	7.868723385E-2	2.660363568E-2
2.827000000E1	7.737351225E-2	2.666004851E-2
2.828000000E1	7.598928522E-2	2.665455459E-2
2.829000000E1	7.442010741E-2	2.640864698E-2
2.830000000E1	7.292463156E-2	2.633102943E-2
2.831000000E1	7.138835050E-2	2.648368225E-2
2.832000000E1	7.034116975E-2	2.623441800E-2
2.833000000E1	6.858131732E-2	2.580210609E-2
2.834000000E1	6.674434742E-2	2.563905865E-2
2.835000000E1	6.480232736E-2	2.541338541E-2
2.836000000E1	6.291552161E-2	2.553416193E-2
2.837000000E1	6.074781835E-2	2.547053460E-2
2.838000000E1	5.906021735E-2	2.494108379E-2
2.839000000E1	5.707577060E-2	2.461432317E-2
2.840000000E1	5.478446178E-2	2.456027682E-2
2.841000000E1	5.279798072E-2	2.445096791E-2
2.842000000E1	5.035850389E-2	2.450294290E-2
2.843000000E1	4.816143986E-2	2.421037662E-2
2.844000000E1	4.573201064E-2	2.448500746E-2
2.845000000E1	4.355224506E-2	2.401007478E-2
2.846000000E1	4.119670694E-2	2.434027824E-2
2.847000000E1	3.933199299E-2	2.372237059E-2
2.848000000E1	3.669082393E-2	2.351154627E-2
2.849000000E1	3.390587086E-2	2.352314036E-2
2.850000000E1	3.172451357E-2	2.341935287E-2
2.851000000E1	2.905646067E-2	2.352194401E-2
2.852000000E1	2.620692508E-2	2.354593472E-2
2.853000000E1	2.344684281E-2	2.359168466E-2
2.854000000E1	2.108430340E-2	2.331198480E-2
2.855000000E1	1.839540507E-2	2.344733472E-2
2.856000000E1	1.564044602E-2	2.353795643E-2
2.857000000E1	1.273323408E-2	2.362153738E-2
2.858000000E1	1.003174180E-2	2.370576599E-2
2.859000000E1	6.925152489E-3	2.381942706E-2
2.860000000E1	4.442254792E-3	2.360750077E-2
2.861000000E1	1.915640905E-3	2.389247539E-2
2.862000000E1	-9.062472670E-4	2.407985687E-2
2.863000000E1	-3.727901784E-3	2.425875375E-2
2.864000000E1	-6.595706831E-3	2.437577872E-2
2.865000000E1	-9.224825167E-3	2.447614703E-2
2.866000000E1	-1.172981680E-2	2.441168276E-2
2.867000000E1	-1.441380235E-2	2.454743244E-2
2.868000000E1	-1.728756377E-2	2.465079494E-2
2.869000000E1	-2.013639588E-2	2.473252756E-2
2.870000000E1	-2.257587906E-2	2.472591375E-2
2.871000000E1	-2.491488194E-2	2.486567745E-2
2.872000000E1	-2.775785365E-2	2.495694129E-2
2.873000000E1	-3.004906166E-2	2.499040465E-2
2.874000000E1	-3.243899512E-2	2.509618999E-2
2.875000000E1	-3.513212563E-2	2.525687517E-2
2.876000000E1	-3.735586309E-2	2.520156764E-2
2.877000000E1	-3.977252227E-2	2.535006029E-2
2.878000000E1	-4.187405326E-2	2.536464675E-2
2.879000000E1	-4.427515635E-2	2.553187767E-2
2.880000000E1	-4.641682085E-2	2.550789016E-2
2.881000000E1	-4.869814468E-2	2.575109895E-2
2.882000000E1	-5.060609905E-2	2.562255468E-2
2.883000000E1	-5.298824251E-2	2.586304214E-2
2.884000000E1	-5.495629855E-2	2.576547299E-2
2.885000000E1	-5.677709158E-2	2.576235113E-2
2.886000000E1	-5.884865036E-2	2.629060896E-2
2.887000000E1	-6.080153075E-2	2.605495229E-2
2.888000000E1	-6.250537203E-2	2.607006144E-2
2.889000000E1	-6.411892119E-2	2.616420279E-2
2.890000000E1	-6.655823727E-2	2.687712313E-2
2.891000000E1	-6.822697382E-2	2.714167919E-2
2.892000000E1	-6.980620337E-2	2.729338442E-2
2.893000000E1	-7.135124797E-2	2.736838246E-2
2.894000000E1	-7.282504453E-2	2.744676727E-2
2.895000000E1	-7.430823448E-2	2.750621223E-2
2.896000000E1	-7.572300739E-2	2.758084377E-2
2.897000000E1	-7.710686209E-2	2.765240804E-2
2.898000000E1	-7.841220920E-2	2.779587214E-2
2.899000000E1	-7.932823677E-2	2.767567613E-2
2.900000000E1	-8.030954682E-2	2.778902287E-2
2.901000000E1	-8.143102923E-2	2.823278566E-2
2.902000000E1	-8.202964988E-2	2.788262631E-2
2.903000000E1	-8.311884712E-2	2.805559999E-2
2.904000000E1	-8.361917528E-2	2.782946908E-2
2.905000000E1	-8.453244947E-2	2.801698192E-2
2.906000000E1	-8.489558206E-2	2.786028100E-2
2.907000000E1	-8.523972378E-2	2.780256006E-2
2.908000000E1	-8.597951280E-2	2.801936207E-2
2.909000000E1	-8.633360431E-2	2.785666976E-2
2.910000000E1	-8.648611277E-2	2.783912483E-2
2.911000000E1	-8.653727780E-2	2.779521993E-2
2.912000000E1	-8.651934744E-2	2.778825726E-2
2.913000000E1	-8.648711494E-2	2.779124270E-2
2.914000000E1	-8.644783446E-2	2.778039136E-2
2.915000000E1	-8.639857549E-2	2.778324242E-2
2.916000000E1	-8.632928097E-2	2.779233277E-2
2.917000000E1	-8.623601742E-2	2.781169691E-2
2.918000000E1	-8.597389218E-2	2.786171239E-2
2.919000000E1	-8.534119929E-2	2.767984407E-2
2.920000000E1	-8.486475075E-2	2.771882263E-2
2.921000000E1	-8.464111765E-2	2.775009685E-2
2.922000000E1	-8.364702601E-2	2.758734447E-2
2.923000000E1	-8.325183797E-2	2.767846006E-2
2.924000000E1	-8.220944998E-2	2.750897067E-2
2.925000000E1	-8.170301541E-2	2.759405652E-2
2.926000000E1	-8.055461994E-2	2.746466282E-2
2.927000000E1	-7.974157426E-2	2.752973589E-2
2.928000000E1	-7.882248782E-2	2.740833593E-2
2.929000000E1	-7.766486998E-2	2.720238233E-2
2.930000000E1	-7.653084312E-2	2.692839354E-2
2.931000000E1	-7.517995637E-2	2.739711938E-2
2.932000000E1	-7.411649162E-2	2.724421633E-2
2.933000000E1	-7.271853936E-2	2.723693726E-2
2.934000000E1	-7.128004185E-2	2.719392532E-2
2.935000000E1	-6.981061854E-2	2.715998234E-2
2.936000000E1	-6.832966107E-2	2.711758049E-2
2.937000000E1	-6.677492133E-2	2.713916918E-2
2.938000000E1	-6.525583839E-2	2.707821478E-2
2.939000000E1	-6.355484408E-2	2.695999064E-2
2.940000000E1	-6.185112554E-2	2.695012124E-2
2.941000000E1	-5.939735832E-2	2.618524616E-2
2.942000000E1	-5.775707960E-2	2.588384863E-2
2.943000000E1	-5.608861181E-2	2.568005758E-2
2.944000000E1	-5.367816623E-2	2.548199151E-2
2.945000000E1	-5.188523116E-2	2.544627211E-2
2.946000000E1	-5.010366876E-2	2.540243740E-2
2.947000000E1	-4.763262467E-2	2.521585321E-2
2.948000000E1	-4.575652024E-2	2.521421916E-2
2.949000000E1	-4.387453794E-2	2.520681209E-2
2.950000000E1	-4.151852195E-2	2.506082577E-2
2.951000000E1	-3.953737638E-2	2.506019740E-2
2.952000000E1	-3.704852646E-2	2.489279693E-2
2.953000000E1	-3.515295666E-2	2.498558015E-2
2.954000000E1	-3.255804002E-2	2.484710286E-2
2.955000000E1	-3.056975154E-2	2.490465662E-2
2.956000000E1	-2.796249847E-2	2.475100951E-2
2.957000000E1	-2.585510931E-2	2.479653481E-2
2.958000000E1	-2.344637585E-2	2.465346242E-2
2.959000000E1	-2.099455415E-2	2.450270394E-2
2.960000000E1	-1.863515812E-2	2.466927334E-2
2.961000000E1	-1.596832795E-2	2.454999951E-2
2.962000000E1	-1.391361145E-2	2.459346402E-2
2.963000000E1	-1.134333640E-2	2.452433416E-2
2.964000000E1	-8.829830107E-3	2.439829370E-2
2.965000000E1	-6.688515601E-3	2.442459339E-2
2.966000000E1	-3.942440712E-3	2.435150150E-2
2.967000000E1	-1.192065274E-3	2.426030195E-2
2.968000000E1	7.819536193E-4	2.428505034E-2
2.969000000E1	3.498727606E-3	2.418520397E-2
2.970000000E1	5.795117311E-3	2.421940893E-2
2.971000000E1	8.082930076E-3	2.410962771E-2
2.972000000E1	1.071417225E-2	2.403060710E-2
2.973000000E1	1.283405604E-2	2.408342806E-2
2.974000000E1	1.546964621E-2	2.398764359E-2
2.975000000E1	1.750473150E-2	2.415278600E-2
2.976000000E1	1.997626264E-2	2.393155041E-2
2.977000000E1	2.202308208E-2	2.408313108E-2
2.978000000E1	2.454063942E-2	2.386614406E-2
2.979000000E1	2.662013029E-2	2.403562687E-2
2.980000000E1	2.901094347E-2	2.374364104E-2
