mass_A
t	y	v
5.470000000E0	1.474635750E-1	4.889431300E-1
5.480000000E0	1.444876594E-1	5.156130797E-1
5.490000000E0	1.414636772E-1	5.412120506E-1
5.500000000E0	1.384270966E-1	5.996823534E-1
5.510000000E0	1.349591431E-1	6.386582895E-1
5.520000000E0	1.313605371E-1	6.583143381E-1
5.530000000E0	1.278291610E-1	7.057692016E-1
5.540000000E0	1.239921952E-1	7.390329193E-1
5.550000000E0	1.198951215E-1	7.844494695E-1
5.560000000E0	1.157606176E-1	7.958189123E-1
5.570000000E0	1.120675707E-1	8.096091102E-1
5.580000000E0	1.079921913E-1	8.620707138E-1
5.590000000E0	1.036918598E-1	9.069468359E-1
5.600000000E0	9.937687445E-2	9.339627239E-1
5.610000000E0	9.516379096E-2	9.630663859E-1
5.620000000E0	9.087257071E-2	9.916847589E-1
5.630000000E0	8.651047624E-2	1.020206343E0
5.640000000E0	8.208267816E-2	1.031561709E0
5.650000000E0	7.787588092E-2	1.062651868E0
5.660000000E0	7.364967427E-2	1.114470872E0
5.670000000E0	6.945838737E-2	1.134233177E0
5.680000000E0	6.523934246E-2	1.155985519E0
5.690000000E0	6.117155049E-2	1.156072953E0
5.700000000E0	5.723790584E-2	1.178826928E0
5.710000000E0	5.333136905E-2	1.225840336E0
5.720000000E0	4.999932118E-2	1.222820536E0
5.730000000E0	4.637388612E-2	1.211772432E0
5.740000000E0	4.293429305E-2	1.233417539E0
5.750000000E0	3.997382828E-2	1.252012672E0
5.760000000E0	3.708847225E-2	1.271684650E0
5.770000000E0	3.442982672E-2	1.292479910E0
5.780000000E0	3.192147665E-2	1.289859694E0
5.790000000E0	2.937088766E-2	1.323219491E0
5.800000000E0	2.731951933E-2	1.347820059E0
5.810000000E0	2.583920765E-2	1.332376262E0
5.820000000E0	2.381305008E-2	1.351507775E0
5.830000000E0	2.254308070E-2	1.365098399E0
5.840000000E0	2.175740805E-2	1.360570237E0
5.850000000E0	2.075563141E-2	1.358010230E0
5.860000000E0	2.051164962E-2	1.366803892E0
5.870000000E0	1.997640522E-2	1.358312010E0
5.880000000E0	2.008051564E-2	1.350982662E0
5.890000000E0	2.036708542E-2	1.354813384E0
5.900000000E0	2.085521263E-2	1.350589314E0
5.910000000E0	2.193576048E-2	1.345243613E0
5.920000000E0	2.287349859E-2	1.360265762E0
5.930000000E0	2.438097104E-2	1.349396143E0
5.940000000E0	2.637159470E-2	1.354118375E0
5.950000000E0	2.839969339E-2	1.335183897E0
5.960000000E0	2.995495542E-2	1.322469107E0
5.970000000E0	3.217297415E-2	1.330318124E0
5.980000000E0	3.473266587E-2	1.303409477E0
5.990000000E0	3.715292240E-2	1.295103255E0
6.000000000E0	3.999332912E-2	1.268041261E0
6.010000000E0	4.293583171E-2	1.233742964E0
6.020000000E0	4.638196081E-2	1.210265415E0
6.030000000E0	4.966154711E-2	1.188326269E0
6.040000000E0	5.296752241E-2	1.173163378E0
6.050000000E0	5.667908716E-2	1.157630822E0
6.060000000E0	6.018018987E-2	1.137146355E0
6.070000000E0	6.401887344E-2	1.114458925E0
6.080000000E0	6.800674341E-2	1.112274362E0
6.090000000E0	7.237532768E-2	1.049929750E0
6.100000000E0	7.618944024E-2	1.038061247E0
6.110000000E0	8.117293618E-2	1.053015996E0
6.120000000E0	8.500900648E-2	1.020187057E0
6.130000000E0	8.944435947E-2	9.873551978E-1
6.140000000E0	9.384104342E-2	9.172583905E-1
6.150000000E0	9.793097457E-2	9.160094773E-1
6.160000000E0	1.025124989E-1	9.035755900E-1
6.170000000E0	1.069019461E-1	8.482633752E-1
6.180000000E0	1.107856041E-1	8.286306676E-1
6.190000000E0	1.150933810E-1	7.868828285E-1
6.200000000E0	1.188637320E-1	7.328711111E-1
6.210000000E0	1.227609622E-1	7.015316681E-1
6.220000000E0	1.262305225E-1	6.925138616E-1
6.230000000E0	1.303612453E-1	6.536461826E-1
6.240000000E0	1.337380313E-1	5.885634541E-1
6.250000000E0	1.370782601E-1	5.799774423E-1
6.260000000E0	1.401416880E-1	5.530074807E-1
6.270000000E0	1.431977981E-1	4.955333306E-1
6.280000000E0	1.460607717E-1	4.672915907E-1
6.290000000E0	1.488210948E-1	4.269144707E-1
6.300000000E0	1.510372886E-1	3.786767264E-1
6.310000000E0	1.533400485E-1	3.572075219E-1
6.320000000E0	1.554455656E-1	2.954512665E-1
6.330000000E0	1.570191105E-1	2.402857502E-1
6.340000000E0	1.585011545E-1	2.103662286E-1
6.350000000E0	1.598663169E-1	1.637545053E-1
6.360000000E0	1.605333539E-1	1.466201843E-1
6.370000000E0	1.614999838E-1	9.812688064E-2
6.380000000E0	1.617181326E-1	3.451759954E-2
6.390000000E0	1.619117094E-1	7.873345185E-3
6.400000000E0	1.618228499E-1	1.999819134E-2
6.410000000E0	1.616433350E-1	4.282013535E-2
6.420000000E0	1.613097805E-1	1.013333269E-1
6.430000000E0	1.602190949E-1	1.627707933E-1
6.440000000E0	1.590778188E-1	1.946860853E-1
6.450000000E0	1.577427194E-1	2.318413213E-1
6.460000000E0	1.559898869E-1	2.842505864E-1
6.470000000E0	1.540276303E-1	3.215540542E-1
6.480000000E0	1.522845332E-1	3.658463571E-1
6.490000000E0	1.496369898E-1	3.850134422E-1
6.500000000E0	1.476269197E-1	4.335159019E-1
6.510000000E0	1.446856449E-1	4.759518088E-1
6.520000000E0	1.418065674E-1	4.958689494E-1
6.530000000E0	1.386271741E-1	5.451618170E-1
6.540000000E0	1.354694773E-1	5.785944430E-1
6.550000000E0	1.321197393E-1	6.079466355E-1
6.560000000E0	1.288534790E-1	6.585504435E-1
6.570000000E0	1.248351955E-1	6.963840056E-1
6.580000000E0	1.213187556E-1	7.127876547E-1
6.590000000E0	1.173065290E-1	7.583238277E-1
6.600000000E0	1.132992757E-1	7.951400882E-1
6.610000000E0	1.090485834E-1	7.999605438E-1
6.620000000E0	1.053380283E-1	8.307625160E-1
6.630000000E0	1.010669649E-1	9.004745631E-1
6.640000000E0	9.647841308E-2	9.017873931E-1
6.650000000E0	9.280823743E-2	9.308606445E-1
6.660000000E0	8.816568561E-2	1.003207237E0
6.670000000E0	8.378181578E-2	9.783473162E-1
6.680000000E0	8.054161927E-2	1.023064794E0
6.690000000E0	7.535900535E-2	1.073822781E0
6.700000000E0	7.138651638E-2	1.059246468E0
6.710000000E0	6.745221061E-2	1.102294742E0
6.720000000E0	6.346194274E-2	1.112439418E0
6.730000000E0	5.979623313E-2	1.102451772E0
6.740000000E0	5.651989439E-2	1.104807672E0
6.750000000E0	5.327189087E-2	1.134468432E0
6.760000000E0	4.997505737E-2	1.178559221E0
6.770000000E0	4.683536642E-2	1.199584750E0
6.780000000E0	4.365154255E-2	1.217069379E0
6.790000000E0	4.070663576E-2	1.219520097E0
6.800000000E0	3.836875246E-2	1.223712982E0
6.810000000E0	3.553422195E-2	1.227226754E0
6.820000000E0	3.342738188E-2	1.244008841E0
6.830000000E0	3.135816664E-2	1.260207667E0
6.840000000E0	2.957343885E-2	1.264163017E0
6.850000000E0	2.813283209E-2	1.261225095E0
6.860000000E0	2.623927741E-2	1.269072908E0
6.870000000E0	2.463889174E-2	1.275631370E0
6.880000000E0	2.372652154E-2	1.270534870E0
6.890000000E0	2.271346522E-2	1.277772269E0
6.900000000E0	2.208003328E-2	1.278757132E0
6.910000000E0	2.167998745E-2	1.273654500E0
6.920000000E0	2.148405047E-2	1.274077457E0
6.930000000E0	2.134583161E-2	1.264902509E0
6.940000000E0	2.200492573E-2	1.271478393E0
6.950000000E0	2.222189309E-2	1.269467916E0
6.960000000E0	2.325744917E-2	1.232902665E0
6.970000000E0	2.416425940E-2	1.264078578E0
6.980000000E0	2.549262701E-2	1.257772158E0
6.990000000E0	2.707530434E-2	1.217164052E0
7.000000000E0	2.842534244E-2	1.237123451E0
7.010000000E0	3.022430552E-2	1.218167484E0
7.020000000E0	3.225083890E-2	1.187500219E0
7.030000000E0	3.473456653E-2	1.178566429E0
7.040000000E0	3.729971942E-2	1.139353501E0
7.050000000E0	3.972994138E-2	1.095306148E0
7.060000000E0	4.207907062E-2	1.091400527E0
7.070000000E0	4.477070146E-2	1.093514816E0
7.080000000E0	4.767896428E-2	1.084658309E0
7.090000000E0	5.092785273E-2	1.076375570E0
7.100000000E0	5.415564276E-2	1.030689999E0
7.110000000E0	5.725590597E-2	9.909052799E-1
7.120000000E0	6.005814758E-2	9.779995958E-1
7.130000000E0	6.367962197E-2	9.554366564E-1
7.140000000E0	6.681687385E-2	9.477938667E-1
7.150000000E0	7.030577204E-2	9.233296995E-1
7.160000000E0	7.365260350E-2	8.896565765E-1
7.170000000E0	7.693830384E-2	8.680584643E-1
7.180000000E0	8.006428482E-2	8.347598300E-1
7.190000000E0	8.341684604E-2	8.209540229E-1
7.200000000E0	8.700157595E-2	7.994981573E-1
7.210000000E0	9.051218455E-2	7.654219014E-1
7.220000000E0	9.386085273E-2	7.207973581E-1
7.230000000E0	9.686001176E-2	6.815781025E-1
7.240000000E0	9.983910770E-2	6.636110705E-1
7.250000000E0	1.027221026E-1	6.408884980E-1
7.260000000E0	1.055898806E-1	6.080907968E-1
7.270000000E0	1.083313832E-1	5.665903072E-1
7.280000000E0	1.110958154E-1	5.378900240E-1
7.290000000E0	1.138418813E-1	5.196641733E-1
7.300000000E0	1.163505465E-1	4.590648225E-1
7.310000000E0	1.184221739E-1	4.402184835E-1
7.320000000E0	1.209345787E-1	4.163040030E-1
7.330000000E0	1.227719681E-1	3.503880788E-1
7.340000000E0	1.243793662E-1	3.307173580E-1
7.350000000E0	1.259961523E-1	2.824816033E-1
7.360000000E0	1.272179315E-1	2.485526091E-1
7.370000000E0	1.285870890E-1	2.487503071E-1
7.380000000E0	1.298500512E-1	2.090488407E-1
7.390000000E0	1.306285913E-1	1.590905854E-1
7.400000000E0	1.314439256E-1	9.926354639E-2
7.410000000E0	1.316672278E-1	8.736859671E-2
7.420000000E0	1.323040517E-1	8.453778963E-2
7.430000000E0	1.326891596E-1	2.616841700E-2
7.440000000E0	1.327055402E-1	1.284329249E-2
7.450000000E0	1.325305010E-1	7.370463478E-2
7.460000000E0	1.319128434E-1	1.021067298E-1
7.470000000E0	1.313178914E-1	1.246020912E-1
7.480000000E0	1.302720622E-1	1.667548257E-1
7.490000000E0	1.294055029E-1	1.914262611E-1
7.500000000E0	1.282559018E-1	2.499836990E-1
7.510000000E0	1.268360003E-1	2.751582538E-1
7.520000000E0	1.254211676E-1	2.899743032E-1
7.530000000E0	1.236948511E-1	3.480816978E-1
7.540000000E0	1.217189751E-1	3.752377530E-1
7.550000000E0	1.196553980E-1	4.292852309E-1
7.560000000E0	1.170724276E-1	4.522831973E-1
7.570000000E0	1.150597229E-1	4.561519190E-1
7.580000000E0	1.125300293E-1	5.157385708E-1
7.590000000E0	1.097486345E-1	5.515672349E-1
7.600000000E0	1.069461195E-1	5.914839919E-1
7.610000000E0	1.039455382E-1	6.127416072E-1
7.620000000E0	1.011443510E-1	6.166504110E-1
7.630000000E0	9.811509383E-2	6.512918276E-1
7.640000000E0	9.515204533E-2	6.859695220E-1
7.650000000E0	9.215026563E-2	7.455262519E-1
7.660000000E0	8.838480614E-2	7.688663145E-1
7.670000000E0	8.522464157E-2	7.782225568E-1
7.680000000E0	8.174542735E-2	8.163108099E-1
7.690000000E0	7.837129012E-2	8.291132661E-1
7.700000000E0	7.511271161E-2	8.980951271E-1
7.710000000E0	7.116757515E-2	8.996232896E-1
7.720000000E0	6.811979702E-2	8.984414658E-1
7.730000000E0	6.483644760E-2	9.617680094E-1
7.740000000E0	6.138475643E-2	9.629730122E-1
7.750000000E0	5.821155001E-2	9.612739331E-1
7.760000000E0	5.519780791E-2	9.796416961E-1
7.770000000E0	5.220025509E-2	1.034593715E0
7.780000000E0	4.873508497E-2	1.077918827E0
7.790000000E0	4.572715876E-2	1.087758663E0
7.800000000E0	4.288867823E-2	1.093786109E0
7.810000000E0	4.015391374E-2	1.096621536E0
7.820000000E0	3.751915755E-2	1.108079033E0
7.830000000E0	3.504614066E-2	1.106921137E0
7.840000000E0	3.295482357E-2	1.137228187E0
7.850000000E0	3.069180920E-2	1.144354589E0
7.860000000E0	2.897002151E-2	1.159025800E0
7.870000000E0	2.721524932E-2	1.197356828E0
7.880000000E0	2.576620201E-2	1.186951199E0
7.890000000E0	2.415001430E-2	1.187096999E0
7.900000000E0	2.294677010E-2	1.204163358E0
7.910000000E0	2.204639325E-2	1.193358102E0
7.920000000E0	2.149998293E-2	1.207107270E0
7.930000000E0	2.096114319E-2	1.225638547E0
7.940000000E0	2.083356311E-2	1.209318367E0
7.950000000E0	2.094034224E-2	1.206564783E0
7.960000000E0	2.132581831E-2	1.205124326E0
7.970000000E0	2.170071651E-2	1.204853195E0
7.980000000E0	2.219557870E-2	1.203688680E0
7.990000000E0	2.298568689E-2	1.197516742E0
8.000000000E0	2.408161145E-2	1.183431356E0
8.010000000E0	2.500785197E-2	1.197034239E0
8.020000000E0	2.634131281E-2	1.176435824E0
8.030000000E0	2.825874257E-2	1.153189781E0
8.040000000E0	2.975019112E-2	1.152933820E0
8.050000000E0	3.145409147E-2	1.159829908E0
8.060000000E0	3.342669340E-2	1.151651119E0
8.070000000E0	3.551404762E-2	1.119491253E0
8.080000000E0	3.799735223E-2	1.102048341E0
8.090000000E0	4.015413493E-2	1.086039492E0
8.100000000E0	4.272059427E-2	1.072008475E0
8.110000000E0	4.526689427E-2	1.059378434E0
8.120000000E0	4.824519791E-2	1.069420551E0
8.130000000E0	5.127101428E-2	1.028799719E0
8.140000000E0	5.389747341E-2	1.001530924E0
8.150000000E0	5.667350661E-2	9.943113194E-1
8.160000000E0	5.983377238E-2	9.606317560E-1
8.170000000E0	6.300377841E-2	9.452678402E-1
8.180000000E0	6.618290910E-2	9.395581191E-1
8.190000000E0	6.941905674E-2	9.285757467E-1
8.200000000E0	7.278988628E-2	8.732067804E-1
8.210000000E0	7.588165624E-2	8.682492653E-1
8.220000000E0	7.985834410E-2	8.411458453E-1
8.230000000E0	8.289589639E-2	7.725719938E-1
8.240000000E0	8.590026910E-2	7.986606849E-1
8.250000000E0	8.937144805E-2	7.743992897E-1
8.260000000E0	9.280352514E-2	7.069535394E-1
8.270000000E0	9.607725052E-2	6.773955253E-1
8.280000000E0	9.926124817E-2	6.572080845E-1
8.290000000E0	1.023917494E-1	6.420750017E-1
8.300000000E0	1.054484170E-1	5.863886835E-1
8.310000000E0	1.080079838E-1	5.336892570E-1
8.320000000E0	1.104744639E-1	5.247427853E-1
8.330000000E0	1.133075369E-1	4.959469474E-1
8.340000000E0	1.153992484E-1	4.780778771E-1
8.350000000E0	1.181105558E-1	4.306913031E-1
8.360000000E0	1.198681002E-1	3.686687322E-1
8.370000000E0	1.218294594E-1	3.481244492E-1
8.380000000E0	1.235460118E-1	3.196813383E-1
8.390000000E0	1.249078317E-1	2.720095157E-1
8.400000000E0	1.262325778E-1	2.530192551E-1
8.410000000E0	1.276493062E-1	2.390724909E-1
8.420000000E0	1.289414727E-1	1.780540057E-1
8.430000000E0	1.294401735E-1	1.387135121E-1
8.440000000E0	1.304798597E-1	1.071246509E-1
8.450000000E0	1.307691480E-1	5.526042405E-2
8.460000000E0	1.309503833E-1	1.301099143E-2
8.470000000E0	1.308850697E-1	7.739901684E-3
8.480000000E0	1.308234301E-1	1.806440570E-2
8.490000000E0	1.306771499E-1	6.799711084E-2
8.500000000E0	1.304240912E-1	1.377177644E-1
8.510000000E0	1.293711953E-1	1.682312714E-1
8.520000000E0	1.287004318E-1	1.882410987E-1
8.530000000E0	1.275522401E-1	2.158222352E-1
8.540000000E0	1.261128561E-1	2.663475481E-1
8.550000000E0	1.245305523E-1	3.154945216E-1
8.560000000E0	1.229446170E-1	3.336851738E-1
8.570000000E0	1.212198792E-1	3.551552796E-1
8.580000000E0	1.194307861E-1	3.905998316E-1
8.590000000E0	1.170121799E-1	4.305924232E-1
8.600000000E0	1.149563030E-1	4.775777718E-1
8.610000000E0	1.121410065E-1	5.063473410E-1
8.620000000E0	1.097211408E-1	5.174160977E-1
8.630000000E0	1.072363442E-1	5.598039207E-1
8.640000000E0	1.043610055E-1	5.974034158E-1
8.650000000E0	1.012031575E-1	6.304250289E-1
8.660000000E0	9.815022741E-2	6.675611840E-1
8.670000000E0	9.500726383E-2	6.815675720E-1
8.680000000E0	9.179415917E-2	7.002875194E-1
8.690000000E0	8.854896131E-2	7.454535844E-1
8.700000000E0	8.527110752E-2	7.632579679E-1
8.710000000E0	8.225245101E-2	7.938168656E-1
8.720000000E0	7.901603273E-2	8.410352948E-1
8.730000000E0	7.520965811E-2	8.260005029E-1
8.740000000E0	7.231736128E-2	8.525255732E-1
8.750000000E0	6.908886173E-2	8.921885192E-1
8.760000000E0	6.606439537E-2	8.973532634E-1
8.770000000E0	6.292793881E-2	9.287699849E-1
8.780000000E0	5.977971848E-2	9.512218499E-1
8.790000000E0	5.660679721E-2	9.592382949E-1
8.800000000E0	5.363591649E-2	9.994900453E-1
8.810000000E0	5.055928119E-2	1.002854669E0
8.820000000E0	4.811295540E-2	1.012982694E0
8.830000000E0	4.519414672E-2	1.058290506E0
8.840000000E0	4.248503794E-2	1.031764008E0
8.850000000E0	4.023425435E-2	1.011948114E0
8.860000000E0	3.821099078E-2	1.055248646E0
8.870000000E0	3.588869386E-2	1.073512226E0
8.880000000E0	3.361889800E-2	1.075938616E0
8.890000000E0	3.173808710E-2	1.117692973E0
8.900000000E0	2.995401905E-2	1.102301858E0
8.910000000E0	2.877929560E-2	1.124144548E0
8.920000000E0	2.660934895E-2	1.139733752E0
8.930000000E0	2.498551000E-2	1.119276176E0
8.940000000E0	2.413517196E-2	1.135834487E0
8.950000000E0	2.290185965E-2	1.134606865E0
8.960000000E0	2.226706596E-2	1.130521746E0
8.970000000E0	2.171807030E-2	1.140077526E0
8.980000000E0	2.093538659E-2	1.136272351E0
8.990000000E0	2.055586354E-2	1.130175531E0
9.000000000E0	2.018968084E-2	1.135471443E0
9.010000000E0	2.049793184E-2	1.127733495E0
9.020000000E0	2.086887352E-2	1.115956127E0
9.030000000E0	2.113311067E-2	1.116815828E0
9.040000000E0	2.179567238E-2	1.106841486E0
9.050000000E0	2.261190546E-2	1.113321673E0
9.060000000E0	2.372448020E-2	1.110654763E0
9.070000000E0	2.526007055E-2	1.104129998E0
9.080000000E0	2.687392325E-2	1.083916873E0
9.090000000E0	2.794905813E-2	1.061475407E0
9.100000000E0	2.937328989E-2	1.064767208E0
9.110000000E0	3.112179084E-2	1.046101554E0
9.120000000E0	3.323229189E-2	1.024992549E0
9.130000000E0	3.500192886E-2	1.016022285E0
9.140000000E0	3.730970548E-2	1.001724649E0
9.150000000E0	3.969951502E-2	9.564378447E-1
9.160000000E0	4.189031064E-2	9.441429823E-1
9.170000000E0	4.431444973E-2	9.404079462E-1
9.180000000E0	4.699315039E-2	9.287022848E-1
9.190000000E0	4.975373272E-2	9.107561663E-1
9.200000000E0	5.249529033E-2	8.849080666E-1
9.210000000E0	5.526859480E-2	8.632522268E-1
9.220000000E0	5.799029055E-2	8.293301966E-1
9.230000000E0	6.088032130E-2	7.833592787E-1
9.240000000E0	6.367471513E-2	7.774627728E-1
9.250000000E0	6.646621140E-2	7.870238139E-1
9.260000000E0	6.937131502E-2	7.325808867E-1
9.270000000E0	7.197973355E-2	6.934639692E-1
9.280000000E0	7.497278275E-2	7.021605857E-1
9.290000000E0	7.764843628E-2	6.496756245E-1
9.300000000E0	7.985687862E-2	6.102469288E-1
9.310000000E0	8.244765483E-2	6.145052232E-1
9.320000000E0	8.509261868E-2	5.996316491E-1
9.330000000E0	8.778950682E-2	5.489620411E-1
9.340000000E0	8.987726456E-2	5.092336226E-1
9.350000000E0	9.227906563E-2	4.698437111E-1
9.360000000E0	9.410805419E-2	4.422541595E-1
9.370000000E0	9.646102851E-2	4.155992556E-1
